maze4,8,none,102.7480276866207,none,none
maze4,8,gaussian_filter_,102.20828613386536,36.595057516084076,0.2698185351202311
maze4,8,median_filter_,94.97595773816258,36.585328681286285,0.2663544985121628
maze4,8,frost_,106.923512219365,38.27071900873841,0.22863265618001466
maze4,8,kuan_,105.00936945400363,41.86343763054151,0.14534645434055038
maze4,8,lee_,103.7678589748597,42.392537940322406,0.13608018499117128
maze4,8,lee_enhanced_,109.59416789101479,35.28059857600833,0.3245755543020391
maze4,9,none,105.26121713950354,none,none
maze4,9,gaussian_filter_,103.68734223128635,38.242755160546714,0.33691436630883936
maze4,9,median_filter_,101.88077997615889,37.89018881338306,0.353410073603492
maze4,9,frost_,108.49732281450392,41.43350770633886,0.2375073681081537
maze4,9,kuan_,107.39192269709278,46.20332426954146,0.12954123680142188
maze4,9,lee_,106.74475426074801,47.07810677036284,0.11611822547960812
maze4,9,lee_enhanced_,105.51493292647021,37.99917233136439,0.35791143296586675
maze4,10,none,106.42153842731207,none,none
maze4,10,gaussian_filter_,111.10497745763504,38.954103018514886,0.21982470100405238
maze4,10,median_filter_,101.72493091438801,39.18745566864685,0.209490566829203
maze4,10,frost_,112.40594200350657,39.198934970551434,0.22012075391369537
maze4,10,kuan_,111.22212284998957,41.82568732729142,0.15919113728887072
maze4,10,lee_,109.99360968672536,42.122050434540284,0.15355473406940906
maze4,10,lee_enhanced_,114.82792632633519,36.91784644816038,0.2853336904397807
maze4,3,none,92.70641981872555,none,none
maze4,3,gaussian_filter_,92.24859235962643,34.69788769620619,0.33090491862215093
maze4,3,median_filter_,88.90158655255479,34.55117206842925,0.33595591585897555
maze4,3,frost_,97.40692981967558,37.67595920820022,0.24120006689750345
maze4,3,kuan_,95.06899077417151,42.18831637731693,0.13468578557854521
maze4,3,lee_,94.08127256781054,43.01952512301636,0.12132660811768635
maze4,3,lee_enhanced_,93.73967828481429,34.15680920474947,0.36819678923005406
maze4,11,none,120.10707899233651,none,none
maze4,11,gaussian_filter_,120.51824366998326,40.268397173526296,0.3054583593535178
maze4,11,median_filter_,117.81852968974604,40.524773911844186,0.29112012431937045
maze4,11,frost_,121.17733729669376,42.78951677037003,0.23633553817817785
maze4,11,kuan_,122.18748182525306,47.03755700322935,0.1366625354104676
maze4,11,lee_,122.04357589889523,47.753963356436756,0.12499624830630231
maze4,11,lee_enhanced_,121.36113916961503,39.27327035229318,0.35998050299865586
maze4,1,none,97.76957185297502,none,none
maze4,1,gaussian_filter_,97.11933372946126,32.606233920074466,0.34085607723731687
maze4,1,median_filter_,92.46441089726395,32.18391282020715,0.3625432895977667
maze4,1,frost_,99.8337276655266,35.54357338340039,0.24708411501031646
maze4,1,kuan_,99.79801780412086,40.07469835103525,0.13892138667486711
maze4,1,lee_,99.00621097651916,40.88995623045295,0.12547473075005552
maze4,1,lee_enhanced_,99.17115450415727,32.12112217830692,0.37190706385992184
maze4,5,none,106.01646777800053,none,none
maze4,5,gaussian_filter_,107.59058548345334,34.369096930032924,0.3231814100595769
maze4,5,median_filter_,101.79867777043748,33.937066239522494,0.33975013166167134
maze4,5,frost_,109.83701600347572,36.84229846407021,0.2478248031444544
maze4,5,kuan_,108.11439399503755,40.96791587232212,0.14679497990660234
maze4,5,lee_,107.1988546741214,41.58874538272124,0.13583010473460072
maze4,5,lee_enhanced_,108.68973691135889,33.76413508015757,0.356203333834016
maze4,4,none,96.07739234528393,none,none
maze4,4,gaussian_filter_,99.39541784270054,36.5577297240832,0.33120689784107427
maze4,4,median_filter_,92.24657942015037,36.27247645227668,0.34207694068947675
maze4,4,frost_,102.95621519262843,39.79730159698843,0.23013755811167091
maze4,4,kuan_,99.35314668727878,43.56872445672353,0.14251571529644644
maze4,4,lee_,97.95877075532863,44.254916870614885,0.13067257403965876
maze4,4,lee_enhanced_,102.76920778797702,36.51981037342749,0.341570202373782
