2.306060314178467;-5.475680828094482;2.0;0.035342443734407425;-0.03533878177404404;0.7062597274780273;0.7061865329742432
0.009387978352606297;-3.6647450923919678;2.0;0.04791780188679695;-0.014205701649188995;0.2839764654636383;0.9575278759002686
-0.018013229593634605;-1.8566596508026123;2.0;0.0009752690093591809;-0.04996964707970619;0.9985620975494385;0.019385647028684616
-3.473605155944824;-3.0590949058532715;2.0;0.035388387739658356;-0.03529275953769684;0.7053402662277222;0.7071048021316528
-5.4496307373046875;-2.390535593032837;2.0;0.035388387739658356;-0.03529275953769684;0.7053402662277222;0.7071048021316528
-5.412936210632324;1.313442587852478;2.0;0.035388387739658356;-0.03529275953769684;0.7053402662277222;0.7071048021316528
-3.5570690631866455;2.3040521144866943;2.0;0.049291569739580154;-0.008261846378445625;0.1652013510465622;0.9849926829338074
-5.711827754974365;4.783782958984375;2.0;0.03571130335330963;-0.03496597707271576;0.6988107562065125;0.7135584354400635
-4.447796821594238;6.35825777053833;2.0;0.04867301508784294;0.011351398192346096;-0.22673793137073517;0.9726726412773132
-0.7105410099029541;4.723018646240234;2.0;0.0436466783285141;0.024349210783839226;-0.4864879846572876;0.8722566366195679
2.3669896125793457;3.05199933052063;2.457643508911133;0.034387800842523575;-0.036268386989831924;0.7248345613479614;0.6871077418327332
0.5866714119911194;5.741940975189209;2.457643508911133;0.04984200373291969;-0.00370017159730196;0.07404506206512451;0.9960017800331116
